0.0,0.0,1.0,0.0
0.2,0.8,0.0,0.0
0.0,0.0,0.8,0.2
0.8,0.0,0.0,0.2
0.4,0.4,0.2,0.0
0.8,0.0,0.0,0.2
0.0,0.0,0.6,0.4
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.2,0.0,0.8
num:14
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.961538461538,0.0384615384615
1.0,0.0,0.0,0.0
0.0384615384615,0.0,0.846153846154,0.115384615385
0.230769230769,0.730769230769,0.0,0.0384615384615
0.384615384615,0.307692307692,0.269230769231,0.0384615384615
0.269230769231,0.115384615385,0.423076923077,0.192307692308
0.269230769231,0.153846153846,0.192307692308,0.384615384615
0.0769230769231,0.115384615385,0.730769230769,0.0769230769231
0.0384615384615,0.0769230769231,0.0384615384615,0.846153846154
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0384615384615,0.0,0.961538461538,0.0
num:15
0.0,0.0,0.333333333333,0.666666666667
0.0,1.0,0.0,0.0
0.0,0.666666666667,0.333333333333,0.0
0.0,0.0,0.333333333333,0.666666666667
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.666666666667,0.333333333333
0.0,1.0,0.0,0.0
0.333333333333,0.0,0.666666666667,0.0
1.0,0.0,0.0,0.0
num:16
0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.4,0.2,0.2,0.2
0.4,0.2,0.0,0.4
0.0,0.6,0.4,0.0
0.2,0.0,0.8,0.0
0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.4,0.6
0.0,0.0,0.4,0.6
num:17
0.333333333333,0.0,0.666666666667,0.0
1.0,0.0,0.0,0.0
0.666666666667,0.0,0.0,0.333333333333
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.333333333333,0.0,0.0,0.666666666667
0.666666666667,0.0,0.333333333333,0.0
0.0,0.0,0.666666666667,0.333333333333
0.0,0.0,0.666666666667,0.333333333333
0.0,0.0,0.333333333333,0.666666666667
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
num:18
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0
0.0,0.5,0.25,0.25
1.0,0.0,0.0,0.0
0.5,0.25,0.0,0.25
0.75,0.25,0.0,0.0
0.25,0.5,0.0,0.25
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,0.75,0.0,0.25
0.0,0.25,0.5,0.25
1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0
num:19
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0
0.666666666667,0.0,0.0,0.333333333333
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
0.333333333333,0.666666666667,0.0,0.0
0.0,0.333333333333,0.0,0.666666666667
0.666666666667,0.333333333333,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0
0.0,0.333333333333,0.0,0.666666666667
1.0,0.0,0.0,0.0
0.666666666667,0.0,0.333333333333,0.0
num:20
0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.666666666667,0.333333333333
1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
0.333333333333,0.333333333333,0.333333333333,0.0
0.0,0.333333333333,0.0,0.666666666667
0.0,0.0,1.0,0.0
0.666666666667,0.0,0.0,0.333333333333
0.0,0.666666666667,0.333333333333,0.0
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,0.333333333333,0.333333333333,0.333333333333
0.0,0.0,0.0,1.0
num:21
0.0,0.0,0.5,0.5
0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.166666666667,0.666666666667,0.166666666667
0.0,0.0,1.0,0.0
0.166666666667,0.5,0.0,0.333333333333
0.0,1.0,0.0,0.0
0.833333333333,0.166666666667,0.0,0.0
0.0,0.0,0.333333333333,0.666666666667
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
num:22
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.2,0.0,0.8,0.0
0.0,1.0,0.0,0.0
0.2,0.4,0.0,0.4
0.8,0.0,0.0,0.2
0.2,0.0,0.8,0.0
0.4,0.0,0.2,0.4
0.0,0.2,0.8,0.0
0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0
num:23
0.666666666667,0.333333333333,0.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
0.0,0.666666666667,0.0,0.333333333333
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.666666666667,0.0,0.0,0.333333333333
0.0,0.0,0.666666666667,0.333333333333
0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.666666666667,0.333333333333,0.0,0.0
0.0,0.333333333333,0.666666666667,0.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
num:24
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0
0.2,0.0,0.6,0.2
0.0,0.2,0.0,0.8
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.2,0.0,0.2,0.6
0.2,0.8,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
num:25
0.5,0.0,0.0,0.5
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,0.0,0.75,0.25
0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0
0.25,0.75,0.0,0.0
0.0,0.0,1.0,0.0
0.0,0.75,0.0,0.25
num:26
0.4,0.0,0.0,0.6
1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
0.8,0.2,0.0,0.0
0.4,0.4,0.2,0.0
0.2,0.2,0.4,0.2
0.8,0.0,0.0,0.2
0.0,0.0,0.8,0.2
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
num:27
0.75,0.0,0.25,0.0
0.25,0.0,0.75,0.0
0.75,0.25,0.0,0.0
0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.5,0.25,0.25
0.0,0.25,0.75,0.0
0.0,0.0,0.5,0.5
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
num:28
0.0,0.0,0.75,0.25
0.75,0.25,0.0,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
0.5,0.0,0.0,0.5
0.0,0.75,0.0,0.25
0.0,0.75,0.25,0.0
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0
0.25,0.75,0.0,0.0
num:29
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.666666666667,0.333333333333,0.0,0.0
0.166666666667,0.0,0.333333333333,0.5
0.5,0.5,0.0,0.0
0.166666666667,0.166666666667,0.5,0.166666666667
1.0,0.0,0.0,0.0
0.0,0.166666666667,0.0,0.833333333333
0.0,0.0,0.833333333333,0.166666666667
0.0,0.0,0.166666666667,0.833333333333
num:30
0.0,0.0,0.285714285714,0.714285714286
0.857142857143,0.0,0.142857142857,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.857142857143,0.0,0.0,0.142857142857
0.0,0.571428571429,0.142857142857,0.285714285714
0.142857142857,0.142857142857,0.285714285714,0.428571428571
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,0.857142857143,0.142857142857,0.0
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
num:31
0.0,1.0,0.0,0.0
0.0,0.0,0.95,0.05
0.95,0.0,0.0,0.05
0.0,0.0,0.95,0.05
0.1,0.85,0.0,0.05
0.3,0.3,0.25,0.15
0.4,0.2,0.25,0.15
0.25,0.1,0.15,0.5
0.2,0.15,0.55,0.1
0.0,0.05,0.0,0.95
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
num:32
0.0,1.0,0.0,0.0
0.75,0.0,0.25,0.0
0.25,0.5,0.25,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.5,0.25,0.25,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.25,0.25,0.25,0.25
0.25,0.25,0.5,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.25,0.0,0.75,0.0
1.0,0.0,0.0,0.0
num:33
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.166666666667,0.666666666667,0.166666666667
0.0,1.0,0.0,0.0
0.666666666667,0.166666666667,0.166666666667,0.0
0.333333333333,0.0,0.5,0.166666666667
0.5,0.0,0.166666666667,0.333333333333
0.166666666667,0.166666666667,0.166666666667,0.5
0.0,0.0,0.0,1.0
0.0,0.0,0.166666666667,0.833333333333
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
num:34
1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0
0.666666666667,0.166666666667,0.0,0.166666666667
0.5,0.0,0.5,0.0
0.5,0.166666666667,0.166666666667,0.166666666667
0.333333333333,0.333333333333,0.333333333333,0.0
0.0,0.666666666667,0.333333333333,0.0
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.833333333333,0.166666666667,0.0,0.0
num:35
0.0,0.0,1.0,0.0
0.0,0.0,0.25,0.75
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.25,0.0,0.25,0.5
1.0,0.0,0.0,0.0
0.0,0.25,0.25,0.5
0.25,0.5,0.25,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
0.25,0.25,0.0,0.5
num:36
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
0.2,0.2,0.4,0.2
0.0,0.6,0.4,0.0
0.4,0.2,0.2,0.2
0.0,0.4,0.6,0.0
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.4,0.4,0.0,0.2
0.0,0.0,0.0,1.0
num:37
0.0,0.0,1.0,0.0
0.8,0.0,0.2,0.0
0.8,0.0,0.0,0.2
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.4,0.4,0.2,0.0
0.0,0.2,0.8,0.0
0.2,0.0,0.2,0.6
0.0,1.0,0.0,0.0
0.0,0.8,0.2,0.0
0.0,0.0,0.8,0.2
1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
0.0,0.8,0.0,0.2
num:38
1.0,0.0,0.0,0.0
0.333333333333,0.666666666667,0.0,0.0
1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
0.0,0.666666666667,0.0,0.333333333333
0.0,1.0,0.0,0.0
0.0,0.333333333333,0.666666666667,0.0
0.666666666667,0.333333333333,0.0,0.0
0.666666666667,0.0,0.333333333333,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.666666666667,0.0,0.333333333333,0.0
0.666666666667,0.0,0.333333333333,0.0
0.333333333333,0.666666666667,0.0,0.0
num:39
1.0,0.0,0.0,0.0
0.0,0.333333333333,0.0,0.666666666667
0.0,0.0,1.0,0.0
0.333333333333,0.0,0.0,0.666666666667
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.333333333333,0.666666666667,0.0,0.0
0.0,0.0,0.666666666667,0.333333333333
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.333333333333,0.666666666667
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.333333333333,0.0,0.666666666667
0.333333333333,0.0,0.0,0.666666666667
1.0,0.0,0.0,0.0
num:40
0.0,0.666666666667,0.0,0.333333333333
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
0.333333333333,0.333333333333,0.333333333333,0.0
0.666666666667,0.0,0.0,0.333333333333
0.333333333333,0.333333333333,0.333333333333,0.0
0.0,0.0,0.333333333333,0.666666666667
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.333333333333,0.666666666667,0.0,0.0
0.0,0.666666666667,0.333333333333,0.0
0.0,0.0,1.0,0.0
num:41
1.0,0.0,0.0,0.0
0.25,0.0,0.0,0.75
0.0,0.0,0.25,0.75
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.5,0.25,0.0,0.25
0.25,0.0,0.75,0.0
0.25,0.25,0.0,0.5
0.25,0.25,0.0,0.5
0.25,0.0,0.25,0.5
0.0,0.0,0.0,1.0
0.5,0.0,0.0,0.5
0.75,0.0,0.0,0.25
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
num:42
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,0.666666666667,0.0,0.333333333333
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,0.333333333333,0.333333333333,0.333333333333
0.0,0.0,0.0,1.0
0.333333333333,0.666666666667,0.0,0.0
0.0,0.0,0.333333333333,0.666666666667
0.0,0.0,0.333333333333,0.666666666667
0.0,1.0,0.0,0.0
0.0,0.333333333333,0.333333333333,0.333333333333
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0
num:43
0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.25,0.25,0.5
0.0,0.0,0.0,1.0
0.25,0.0,0.0,0.75
0.25,0.0,0.75,0.0
0.75,0.0,0.0,0.25
0.5,0.5,0.0,0.0
0.25,0.75,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0
num:44
1.0,0.0,0.0,0.0
0.333333333333,0.333333333333,0.333333333333,0.0
0.0,0.0,1.0,0.0
0.666666666667,0.333333333333,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.333333333333,0.333333333333,0.333333333333,0.0
0.0,0.333333333333,0.0,0.666666666667
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
0.0,0.666666666667,0.333333333333,0.0
num:45
1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.666666666667,0.333333333333
0.0,0.0,0.333333333333,0.666666666667
0.0,1.0,0.0,0.0
0.333333333333,0.666666666667,0.0,0.0
0.0,0.0,1.0,0.0
0.333333333333,0.0,0.666666666667,0.0
0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0
num:46
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,0.333333333333,0.666666666667
0.333333333333,0.666666666667,0.0,0.0
0.666666666667,0.0,0.0,0.333333333333
0.0,1.0,0.0,0.0
0.333333333333,0.0,0.333333333333,0.333333333333
0.333333333333,0.666666666667,0.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
num:47
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.666666666667,0.0,0.0,0.333333333333
0.0,0.0,0.0,1.0
0.0,0.0,0.666666666667,0.333333333333
0.0,0.333333333333,0.0,0.666666666667
0.0,0.0,0.666666666667,0.333333333333
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
num:48
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,0.947368421053,0.0526315789474
1.0,0.0,0.0,0.0
0.0526315789474,0.0,0.789473684211,0.157894736842
0.263157894737,0.684210526316,0.0,0.0526315789474
0.473684210526,0.210526315789,0.263157894737,0.0526315789474
0.315789473684,0.0526315789474,0.421052631579,0.210526315789
0.263157894737,0.210526315789,0.263157894737,0.263157894737
0.0,0.105263157895,0.842105263158,0.0526315789474
0.0526315789474,0.0,0.0526315789474,0.894736842105
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0526315789474,0.0,0.947368421053,0.0
num:49
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.5,0.0,0.0,0.5
0.0,0.0,0.166666666667,0.833333333333
0.0,0.0,0.5,0.5
0.166666666667,0.166666666667,0.166666666667,0.5
0.166666666667,0.0,0.5,0.333333333333
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
num:50
0.666666666667,0.0,0.333333333333,0.0
0.0,0.0,0.0,1.0
0.0,0.666666666667,0.0,0.333333333333
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.333333333333,0.0,0.333333333333,0.333333333333
0.333333333333,0.0,0.666666666667,0.0
0.333333333333,0.0,0.333333333333,0.333333333333
0.333333333333,0.0,0.666666666667,0.0
0.666666666667,0.0,0.0,0.333333333333
0.0,0.0,0.666666666667,0.333333333333
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
num:51
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
0.4,0.52,0.0,0.08
0.32,0.28,0.24,0.16
0.12,0.2,0.48,0.2
0.08,0.16,0.2,0.56
0.32,0.16,0.4,0.12
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.04,0.0,0.92,0.04
num:52
0.75,0.0,0.0,0.25
1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,0.25,0.0,0.75
0.0,0.75,0.25,0.0
0.25,0.25,0.0,0.5
0.0,0.0,0.0,1.0
0.0,0.25,0.0,0.75
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.5,0.0,0.25,0.25
num:53
1.0,0.0,0.0,0.0
0.333333333333,0.0,0.0,0.666666666667
0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.666666666667,0.333333333333,0.0,0.0
0.0,0.0,1.0,0.0
0.333333333333,0.0,0.0,0.666666666667
0.0,0.333333333333,0.0,0.666666666667
0.333333333333,0.0,0.333333333333,0.333333333333
0.0,0.0,0.0,1.0
0.333333333333,0.0,0.0,0.666666666667
1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
num:54
0.0,0.0,1.0,0.0
0.4,0.4,0.2,0.0
0.0,1.0,0.0,0.0
0.2,0.0,0.8,0.0
0.4,0.2,0.2,0.2
0.0,0.2,0.0,0.8
0.0,0.0,1.0,0.0
0.4,0.0,0.0,0.6
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
num:55
0.0,0.75,0.0,0.25
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.75,0.0,0.25,0.0
0.0,0.0,0.0,1.0
0.0,0.5,0.5,0.0
1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.25,0.0,0.75,0.0
0.0,0.0,0.0,1.0
num:56
0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
